824.68	B
824.88	A
824.90	B
824.97	A
825.03	E
825.17	F
825.31	B
825.58	A
825.72	B
825.77	C
826.03	B
826.17	C
826.24	B
826.31	H
826.38	C
826.52	B
826.73	X
827.09	B
827.30	F
827.44	C
827.51	H
827.65	B
827.72	C
828.00	X
828.68	D
828.83	B
828.90	C
829.04	B
829.60	X
831.49	C
831.56	B
831.70	G
831.77	B
831.84	C
831.91	B
831.98	C
832.12	B
832.47	X
833.27	C
833.32	E
833.50	B
833.57	A
833.65	C
833.79	F
834.00	B
834.14	C
834.21	E
834.42	B
834.49	X
835.08	B
835.26	C
835.33	B
835.47	F
835.54	D
835.61	B
835.96	X
836.34	X
